No.	Z Error(mm)	3D Error
755	2.880000	5.776470
756	0.640000	0.941767
757	0.640000	1.407788
758	2.240000	4.208606
759	2.240000	3.877723
760	1.600000	3.350541
761	1.920000	4.054023
762	1.280000	4.673397
763	1.280000	2.035087
764	1.600000	3.634756
765	1.600000	3.053949
766	2.560000	4.951660
767	0.960000	1.864917
768	1.920000	3.354716
769	2.240000	3.932146
770	1.280000	2.229674
771	0.960000	2.199290
772	1.920000	3.216487
773	1.920000	2.779096
774	2.240000	4.264364
775	2.880000	5.200416
776	1.280000	2.326222
777	1.920000	3.654116
778	2.560000	4.173934
779	1.600000	2.832503
780	1.920000	4.082629
781	2.240000	4.636487
782	0.000000	2.099398
783	1.280000	2.564387
784	0.960000	1.997530
785	1.280000	1.868084
786	0.640000	1.038322
787	0.960000	1.621096
788	0.960000	1.747637
789	0.640000	1.186274
790	1.280000	2.562529
791	0.960000	1.578869
792	1.920000	3.281884
793	0.000000	0.223017
794	1.600000	2.556765
795	0.960000	2.384748
796	0.320000	0.699447
797	1.920000	3.151086
798	0.000000	0.954530
799	0.640000	1.714369
800	0.640000	1.245506
801	1.600000	3.414056
802	1.280000	3.035864
803	2.560000	4.741285
804	0.320000	1.061110
805	0.640000	1.291552
806	0.640000	2.840624
807	0.640000	1.433159
808	0.320000	0.597716
809	1.280000	2.278942
810	1.280000	2.204570
811	1.280000	2.133330
812	0.640000	1.674938
813	0.320000	0.825885
814	0.320000	1.074366
815	0.320000	1.172440
816	0.320000	0.914314
817	1.600000	2.636344
818	0.000000	0.377068
819	0.320000	0.622502
820	1.600000	2.692234
821	0.960000	1.694137
822	0.000000	0.787937
823	0.000000	0.299628
824	0.960000	2.008575
825	0.960000	1.920867
826	0.320000	1.279920
827	0.320000	0.331700
828	1.280000	2.445801
829	1.920000	3.395686
830	0.320000	1.337168
831	0.320000	1.041276
832	0.960000	2.453755
833	0.960000	3.036477
834	1.600000	2.781343
835	0.320000	1.826146
836	0.320000	2.368875
837	0.320000	0.533033
838	0.320000	2.225694
839	0.960000	7.760549
840	0.640000	2.601870
841	0.960000	3.483560
842	0.960000	3.537335
843	1.280000	4.309786
844	0.000000	0.052483
845	0.320000	1.167049
846	0.960000	3.074527
847	0.960000	2.525426
848	0.960000	3.042394
849	1.280000	3.602283
850	0.960000	2.951524
851	0.960000	2.533437
852	0.960000	2.134786
853	1.280000	4.165039
854	1.280000	4.284353
855	0.000000	0.550021
856	0.640000	2.007106
857	0.960000	4.221701
858	0.960000	2.541457
859	0.320000	1.925452
860	0.640000	2.655685
861	0.960000	2.582278
862	0.960000	3.526529
863	0.960000	2.344696
864	0.640000	2.597286
865	1.280000	4.244980
866	0.960000	5.899520
867	1.600000	3.879392
868	1.600000	3.153821
869	0.320000	1.942059
870	0.960000	2.720833
871	1.280000	3.041239
872	1.600000	4.440696
873	1.280000	2.982430
874	0.320000	1.266419
875	1.280000	2.820440
876	1.280000	3.221068
877	1.600000	3.721090
878	0.960000	2.585252
879	1.280000	3.139505
880	0.320000	1.652523
881	0.000000	0.641392
882	0.000000	1.432082
