No.	Z Error(mm)	3D Error
776	0.320000	6.926189
777	0.000000	5.688601
778	0.640000	8.027322
779	0.640000	7.380910
780	0.320000	6.059921
781	0.320000	7.191690
782	1.600000	9.147796
783	0.320000	6.974292
784	0.960000	7.649314
785	0.640000	5.913467
786	0.960000	3.873931
787	0.320000	6.230545
788	1.280000	5.976306
789	0.640000	6.334112
790	0.320000	5.549944
791	0.320000	5.356369
792	0.000000	5.703367
793	0.640000	5.781126
794	0.320000	5.417452
795	0.320000	4.687099
796	0.000000	5.469212
797	0.640000	6.358460
798	0.320000	5.544058
799	0.320000	5.691256
800	0.320000	6.896159
801	0.960000	5.084268
802	0.960000	6.577244
803	0.320000	6.745084
804	0.320000	6.086660
805	0.000000	5.506001
806	0.000000	5.446062
807	0.000000	5.239247
808	0.320000	4.659436
809	0.000000	6.157764
810	0.320000	6.704123
811	0.640000	6.560554
812	0.640000	7.636787
813	0.000000	7.107426
814	0.320000	7.275376
815	0.320000	6.900557
816	0.320000	7.715330
817	0.320000	6.734723
818	0.640000	5.816296
819	0.320000	7.839797
820	0.000000	7.038527
821	0.960000	5.981849
822	0.320000	7.238597
823	0.640000	7.341008
824	0.320000	7.089008
825	0.000000	5.145743
826	0.320000	6.687933
827	0.960000	7.664072
828	0.320000	6.289776
829	0.320000	6.111471
830	0.640000	8.245663
831	0.640000	7.474431
832	0.320000	5.298521
833	0.320000	5.650652
834	0.000000	5.483544
835	0.640000	6.816123
836	1.600000	8.011743
837	0.000000	6.792082
838	0.000000	6.836566
839	0.960000	7.048748
840	0.320000	4.383629
841	0.960000	4.748957
842	0.960000	6.666202
843	0.640000	5.118576
844	0.320000	4.139929
845	0.320000	4.904875
846	0.640000	5.749385
847	0.320000	4.537223
848	1.280000	5.745948
849	0.640000	4.418581
850	0.640000	5.102397
851	0.320000	4.989110
852	0.320000	5.794352
853	0.000000	5.300908
854	0.960000	7.155899
855	0.000000	5.414381
856	0.320000	5.726365
857	0.640000	6.379420
858	0.640000	5.741793
859	0.320000	5.945112
860	0.960000	5.521577
861	0.000000	5.264790
862	0.640000	5.360570
863	0.000000	4.809482
864	0.000000	4.732348
865	0.000000	5.034507
866	0.320000	2.221783
867	0.320000	4.541516
868	0.320000	4.381009
869	0.640000	2.516442
870	0.320000	2.993185
871	0.320000	4.235063
872	0.000000	3.499023
873	0.640000	3.471198
874	0.000000	5.186701
875	0.000000	3.659612
876	0.640000	3.689721
877	0.640000	2.977804
878	0.320000	4.414578
879	0.000000	4.989330
880	0.640000	5.992638
881	0.320000	5.311610
882	0.320000	5.028093
883	0.320000	5.437806
884	0.640000	2.736655
885	0.640000	6.155928
886	0.320000	4.415812
887	0.000000	5.234553
888	0.320000	2.521455
889	0.000000	5.422674
890	0.320000	4.680887
891	0.320000	4.168890
892	0.000000	6.167274
893	0.000000	4.877560
894	0.320000	4.081501
895	0.320000	6.068418
896	0.320000	5.527390
897	0.000000	3.379808
898	0.320000	4.371823
899	0.320000	6.043671
900	0.000000	4.514982
901	0.640000	4.219012
902	0.000000	4.495164
903	0.640000	1.975291
904	0.000000	5.087271
905	0.320000	3.691726
906	0.640000	3.445193
907	0.320000	4.557674
908	0.320000	5.697595
909	0.320000	7.072848
910	0.320000	4.764706
911	0.320000	4.895074
912	0.320000	6.539644
913	0.000000	5.956470
914	0.640000	7.034688
915	0.960000	6.359198
916	0.640000	4.766841
917	0.000000	4.771995
918	0.000000	5.366643
919	0.640000	7.432886
920	0.000000	5.889301
921	0.000000	5.765730
922	0.320000	6.250629
923	0.640000	7.451734
924	0.320000	5.137285
925	0.640000	6.195986
926	0.000000	6.293624
927	0.640000	6.425427
928	0.640000	8.108386
929	0.320000	5.195872
930	0.000000	6.409996
931	0.000000	7.033705
932	0.000000	5.693232
933	0.320000	5.868936
934	1.280000	7.418117
935	0.320000	5.810644
936	0.640000	7.082330
937	0.000000	6.425871
938	0.320000	5.558046
939	0.320000	6.467344
940	0.320000	6.999753
941	0.640000	7.227470
942	0.320000	6.388559
943	0.000000	4.232609
944	0.640000	6.251993
945	0.000000	6.645202
946	0.320000	5.268541
947	0.320000	6.809985
948	0.320000	6.975330
949	0.960000	7.671979
950	0.640000	6.582448
951	0.960000	7.517414
952	0.640000	6.590734
953	0.640000	7.434437
954	0.640000	6.668853
955	0.320000	6.389569
956	0.320000	5.952619
957	0.000000	5.757586
958	0.640000	6.831633
959	1.280000	7.835661
960	0.640000	5.697285
961	0.320000	6.299184
962	0.000000	6.022694
963	0.320000	6.413178
964	0.320000	7.297117
965	0.320000	5.378008
966	0.320000	6.270573
967	0.320000	5.937266
968	0.320000	7.771165
969	0.320000	5.542246
970	0.320000	6.371974
971	0.320000	4.368892
972	0.320000	5.381864
973	0.640000	6.634630
974	0.000000	6.232891
975	0.000000	6.531871
976	0.640000	6.488482
977	0.320000	6.912007
978	0.640000	5.048423
979	0.640000	6.274004
980	0.000000	5.205664
981	0.640000	6.800079
982	0.640000	6.866157
983	0.640000	5.514020
984	0.320000	5.446938
985	0.320000	5.686550
986	0.000000	5.080146
987	0.960000	7.086644
988	0.320000	6.323151
989	0.640000	7.382717
990	0.960000	6.955518
991	0.640000	5.185020
992	0.320000	5.436506
993	0.320000	6.005106
994	0.320000	5.098422
995	0.320000	4.393288
996	0.640000	3.309169
997	0.000000	3.588020
998	0.000000	4.177340
999	0.640000	5.500522
1000	0.000000	4.403791
1001	0.320000	4.963463
1002	0.640000	3.980480
1003	1.280000	5.133286
1004	0.320000	4.454405
1005	0.320000	5.997087
1006	0.000000	2.456335
1007	0.640000	3.816927
1008	0.320000	5.546473
1009	0.640000	4.055648
1010	0.960000	3.836340
1011	0.320000	4.864916
1012	0.960000	5.304322
1013	0.640000	4.209645
1014	0.640000	3.798192
1015	0.320000	2.299617
1016	0.320000	1.547426
1017	0.320000	3.817113
1018	0.320000	1.797402
1019	0.320000	3.733775
1020	0.320000	2.242253
1021	0.320000	2.909848
1022	0.320000	2.305599
1023	0.000000	3.588764
1024	0.320000	3.870406
1025	0.320000	2.208691
1026	0.960000	3.676440
1027	0.320000	3.905948
1028	0.000000	5.255227
1029	0.960000	3.481616
1030	0.320000	2.601357
1031	0.000000	1.682867
1032	0.320000	5.251677
1033	0.320000	4.215524
1034	0.000000	5.186762
1035	0.320000	3.367865
1036	0.320000	3.922725
1037	0.320000	4.000495
1038	0.000000	3.397730
1039	0.640000	3.860578
1040	0.000000	3.274160
1041	0.000000	4.573657
1042	0.960000	2.712106
1043	0.320000	4.190958
1044	0.320000	2.000931
1045	0.000000	1.805671
1046	0.640000	2.724100
1047	0.320000	3.998057
1048	0.320000	3.331594
1049	0.320000	3.817841
1050	0.320000	3.999664
1051	0.960000	2.215898
1052	0.320000	4.110470
1053	0.320000	3.956738
1054	0.000000	3.481957
1055	0.000000	3.066293
1056	0.640000	3.891871
1057	0.000000	1.498100
1058	0.320000	3.670614
1059	0.000000	4.102829
1060	0.640000	3.591747
