No.	Z Error(mm)	3D Error
657	0.960000	4.678311
658	0.320000	2.090651
659	0.640000	6.728641
660	4.800000	13.277295
661	3.840000	8.136935
662	0.640000	6.087035
663	1.600000	4.325704
664	3.520000	6.948716
665	0.640000	3.854887
666	1.920000	7.449616
667	3.200000	6.958930
668	8.320000	12.717488
669	2.240000	6.824413
670	1.280000	5.999125
671	5.120000	6.972368
672	2.560000	7.638755
673	0.640000	5.349743
674	3.200000	7.698100
675	0.320000	6.820955
676	3.840000	7.722138
677	2.560000	3.031604
678	6.080000	9.001141
679	3.840000	5.698672
680	1.280000	4.752327
681	0.960000	6.136851
682	2.880000	4.897368
683	2.560000	3.959529
684	1.600000	6.731168
685	0.000000	8.413298
686	0.000000	5.537075
687	4.800000	9.747966
688	1.920000	6.713598
689	3.840000	8.536140
690	0.320000	5.092418
691	2.560000	8.137323
692	2.240000	5.947561
693	0.320000	7.684290
694	1.280000	4.565967
695	0.640000	6.069618
696	2.240000	7.450946
697	2.880000	6.916646
698	0.000000	2.585881
699	5.120000	8.439119
700	2.880000	7.723220
701	1.600000	5.873219
702	6.080000	10.595303
703	1.600000	7.203067
704	3.200000	8.009617
705	6.400000	10.393108
706	10.240000	15.302885
707	3.200000	6.800558
708	8.000000	13.195351
709	5.760000	12.203848
710	5.120000	8.702556
711	0.320000	2.678655
712	7.040000	10.679714
713	2.240000	10.906344
714	3.520000	7.613848
715	1.920000	8.278126
716	4.800000	9.029458
717	9.280000	16.867379
718	2.240000	9.188666
719	2.880000	6.944764
720	0.960000	2.610075
721	8.960000	14.239957
722	6.720000	10.632925
723	8.320000	11.851305
724	5.120000	9.576368
725	7.360000	12.806659
726	2.240000	4.522614
727	5.440000	10.252649
728	2.240000	7.705039
729	6.080000	9.391365
730	0.960000	8.877822
731	3.840000	6.022622
732	3.200000	11.274268
733	5.120000	9.225828
734	9.600000	14.295247
735	0.640000	8.755377
736	3.840000	7.663833
737	5.120000	7.822426
738	1.280000	10.731149
739	1.280000	9.025768
740	6.720000	11.858293
741	1.280000	3.615278
742	3.200000	7.584772
743	9.920000	16.688770
744	2.240000	11.029062
745	6.080000	11.211507
746	6.080000	10.500210
747	3.840000	6.919855
748	3.840000	8.202125
749	4.160000	8.506023
750	3.840000	6.687479
751	5.440000	10.092175
752	10.240000	14.932651
753	2.560000	9.716209
