No.	Z Error(mm)	3D Error
614	1.280000	3.607997
615	0.640000	3.883008
616	0.000000	1.347089
617	0.640000	0.955607
618	0.320000	0.656922
619	0.640000	1.991992
620	0.960000	2.587807
621	0.320000	1.962299
622	0.320000	0.797670
623	1.920000	3.208575
624	0.000000	0.707356
625	0.960000	2.021156
626	0.320000	1.294391
627	0.320000	1.717236
628	0.320000	0.471522
629	0.000000	1.397870
630	0.640000	1.448906
631	0.960000	3.412282
632	0.640000	1.642586
633	0.960000	1.987198
634	0.320000	1.756949
635	0.640000	1.287081
636	0.000000	1.371220
637	0.000000	1.139190
638	0.640000	1.513139
639	0.640000	1.865491
640	0.320000	1.147598
641	1.600000	2.500383
642	1.920000	2.918537
643	0.640000	1.127034
644	0.960000	1.392753
645	0.960000	1.623621
646	0.320000	1.629226
647	0.960000	2.533711
648	0.000000	1.491169
649	2.880000	4.560797
650	3.200000	4.582252
651	2.560000	3.498144
652	1.920000	2.546216
653	0.000000	1.229224
654	0.960000	1.839487
655	0.000000	0.402735
656	1.280000	2.801338
657	1.600000	2.803372
658	0.320000	1.786414
659	0.640000	1.460266
660	1.600000	2.535512
661	1.280000	2.783694
662	2.880000	3.912633
663	0.960000	2.767512
664	0.640000	1.439687
665	0.000000	1.920639
666	1.920000	2.862270
667	2.240000	3.271492
668	0.320000	2.462688
669	1.280000	3.179597
670	2.240000	3.364539
671	1.280000	1.928678
672	0.000000	1.355060
673	0.320000	0.727819
674	0.000000	0.256726
675	3.840000	4.628796
676	0.000000	0.549753
677	0.320000	0.555883
678	0.000000	2.401144
679	0.960000	2.110290
680	0.640000	1.796768
681	2.240000	3.402739
682	1.600000	3.925960
683	0.640000	3.704575
684	1.280000	1.766478
685	1.600000	2.631428
686	1.600000	2.660548
687	0.960000	2.897607
688	0.320000	0.988318
689	0.960000	2.245049
690	1.280000	2.207897
691	0.960000	2.299134
692	0.320000	0.894269
693	1.600000	2.644480
694	1.600000	2.881072
695	0.320000	0.739602
696	0.640000	1.788247
697	1.600000	2.858216
698	0.320000	2.134756
699	0.640000	1.488162
700	0.320000	0.709953
701	0.960000	1.426881
702	0.640000	0.807674
703	2.560000	3.564985
704	0.960000	1.336267
705	0.000000	0.693991
706	0.960000	1.299734
707	0.640000	1.205604
708	0.320000	0.581253
709	0.320000	1.244162
710	0.320000	0.403827
711	0.320000	0.458262
712	0.320000	0.837237
713	1.600000	1.920774
714	0.960000	2.631307
715	0.000000	0.627716
716	0.640000	0.816998
717	0.320000	0.908060
718	0.320000	1.819940
719	0.000000	0.252990
720	0.960000	1.430525
721	1.280000	2.370895
722	0.640000	1.743411
723	0.320000	0.788319
724	1.600000	1.855428
725	1.600000	1.820856
726	1.280000	2.576859
727	0.320000	0.624266
728	0.320000	1.750511
729	0.000000	1.990325
730	0.320000	0.595363
731	0.320000	0.993094
732	0.000000	0.849575
733	0.320000	0.760257
734	1.600000	2.322148
735	0.320000	0.821407
736	1.280000	2.482782
737	1.920000	2.136522
738	0.960000	1.194994
739	0.000000	0.619742
740	0.960000	1.115617
741	0.960000	1.672993
742	1.600000	2.122476
743	0.960000	1.799487
744	0.320000	1.585144
745	0.640000	2.268587
746	0.320000	1.349509
747	2.560000	2.709653
748	1.920000	2.409796
749	0.320000	0.971828
750	2.880000	5.329790
751	1.280000	2.605460
752	0.000000	0.552715
753	0.320000	1.136516
754	0.640000	1.154139
755	0.000000	2.597257
756	13.120000	19.786698
757	0.320000	0.758945
758	0.640000	1.780976
759	35.200000	41.856352
760	0.640000	1.396103
761	0.640000	1.494712
762	2.880000	3.919436
763	0.320000	2.356487
764	0.960000	3.718502
765	0.320000	1.815146
766	0.640000	2.372090
767	0.960000	1.576667
768	0.640000	1.418029
769	0.640000	1.472520
770	0.640000	2.065324
771	0.640000	3.173811
772	0.640000	1.234955
773	1.280000	2.239772
774	0.320000	0.908979
775	0.640000	1.133531
776	0.320000	0.853265
777	0.960000	2.614860
778	0.000000	1.337879
779	0.320000	3.953851
780	1.280000	2.271705
781	0.640000	2.509704
782	0.320000	2.147309
783	0.000000	2.179103
784	0.000000	1.989784
785	0.960000	2.430142
786	0.000000	0.643341
787	0.000000	1.222529
788	0.000000	0.761134
789	0.320000	1.519581
790	0.320000	1.091329
791	0.640000	2.049602
792	0.000000	4.039485
793	0.000000	1.193192
794	0.320000	3.065506
795	0.640000	1.292062
796	1.280000	2.044085
797	0.640000	3.839241
798	1.280000	2.391754
799	0.960000	1.997482
800	0.320000	2.530741
801	0.000000	1.243016
802	0.960000	1.619590
803	1.600000	3.377968
804	7.040000	16.334911
805	0.320000	2.087838
806	0.320000	1.014330
807	0.960000	1.596416
808	0.320000	2.418186
809	0.320000	1.807445
810	0.640000	2.124726
811	0.640000	3.406277
812	0.960000	2.472065
813	2.240000	3.880005
814	0.320000	1.949847
815	0.320000	2.313379
816	0.960000	3.899639
817	8.000000	11.731649
818	0.640000	1.601508
819	0.640000	2.263971
820	0.960000	2.014655
821	3.200000	5.053815
822	1.280000	5.222982
823	0.640000	2.694646
824	0.960000	3.513791
825	0.960000	1.966620
826	3.520000	6.934855
827	0.320000	1.077689
828	2.240000	6.871703
829	1.280000	3.603069
830	1.280000	3.439383
831	0.960000	4.487548
832	0.960000	2.915349
833	3.200000	6.039471
834	2.560000	5.430025
835	0.320000	1.807415
836	2.880000	6.445721
837	0.960000	2.692045
838	0.320000	1.340876
839	0.960000	2.059235
840	0.000000	1.020925
841	0.640000	1.834232
842	0.320000	0.570025
843	1.600000	1.922679
844	1.600000	2.171971
845	2.240000	3.364090
846	1.280000	1.656574
847	3.840000	6.136600
848	0.000000	1.469440
849	0.640000	2.723991
850	1.600000	2.413758
851	1.280000	2.722055
852	0.640000	1.045956
853	0.000000	2.779489
854	0.640000	2.215866
855	0.320000	0.588029
856	0.320000	1.203073
857	0.000000	0.653675
858	0.640000	1.149114
859	0.320000	2.408482
860	0.320000	1.934085
861	0.320000	0.908035
862	2.240000	2.899878
863	0.640000	1.872904
864	0.320000	0.590707
865	0.640000	1.466248
866	0.960000	1.417884
867	0.320000	0.879358
868	0.320000	1.714634
869	0.000000	1.999662
870	0.320000	2.682742
871	0.000000	0.055210
872	0.960000	2.125438
873	0.960000	1.504925
874	0.640000	1.060931
875	0.320000	1.652961
876	0.960000	1.240357
877	0.640000	1.375991
878	0.960000	1.877420
879	3.200000	3.611776
880	0.640000	1.054090
881	0.960000	2.258125
882	1.600000	2.238683
883	0.640000	1.140110
884	1.600000	3.533310
885	0.640000	0.856407
886	1.280000	1.844778
887	1.600000	3.345567
888	1.280000	2.130957
889	0.320000	0.826156
890	0.960000	1.820754
891	0.640000	2.096192
892	0.000000	0.049649
893	0.000000	0.453050
894	0.320000	0.787115
895	2.240000	2.614816
896	0.640000	1.616472
897	2.880000	4.030077
898	0.320000	0.405298
899	0.640000	1.824346
900	1.280000	3.064096
901	1.280000	1.714011
902	0.000000	0.905965
903	0.320000	1.463100
904	0.960000	1.544874
905	0.000000	1.897731
906	1.920000	3.438331
907	0.320000	1.100319
908	3.520000	7.850458
909	0.960000	2.349374
910	0.960000	1.831647
911	0.640000	0.760356
912	0.960000	2.159855
913	0.000000	0.079928
914	0.320000	0.464936
915	0.000000	0.463816
916	0.000000	1.574622
917	1.280000	2.060112
918	0.640000	1.850421
919	0.640000	1.313672
920	0.640000	1.488064
921	0.000000	0.655518
922	0.640000	1.824590
923	0.320000	1.024755
924	0.960000	1.676709
925	1.600000	7.101923
926	0.640000	0.760695
927	0.640000	2.622775
928	0.960000	1.665642
929	0.320000	2.965840
930	0.320000	0.971461
931	0.640000	1.152995
932	0.320000	0.684507
933	0.960000	1.328928
934	1.920000	2.682120
935	0.960000	2.269068
936	1.280000	1.667903
937	0.320000	1.597985
938	2.240000	2.748904
939	0.960000	1.109590
940	0.320000	0.471949
941	2.560000	9.129456
942	0.960000	2.187033
943	0.640000	0.877139
944	0.640000	1.094139
945	0.640000	1.907671
946	0.640000	1.080670
947	0.320000	1.093101
948	0.320000	2.418295
949	0.000000	1.648919
950	0.320000	1.010420
951	0.000000	0.126952
952	0.320000	1.186817
953	0.000000	0.123026
954	0.000000	0.497099
955	1.280000	2.179771
956	0.320000	0.795458
957	0.000000	0.824045
958	0.000000	0.550925
959	1.600000	3.037370
960	0.320000	0.719220
961	0.000000	0.514353
962	0.320000	1.006754
963	0.960000	1.611767
964	0.320000	1.456778
965	0.320000	0.705599
966	0.640000	0.910143
967	0.320000	0.875668
968	0.320000	0.486069
969	0.640000	1.827771
970	1.600000	2.658108
971	0.960000	3.055755
972	0.320000	6.669608
973	0.320000	0.822123
974	0.960000	1.515623
975	0.960000	1.743628
976	0.000000	0.289419
977	0.320000	0.659133
978	1.280000	2.248936
979	0.320000	0.437394
980	0.320000	1.450942
981	0.320000	0.522044
982	0.640000	1.359821
983	0.320000	0.938067
984	0.640000	2.888709
985	0.320000	1.680450
986	0.320000	0.819046
987	0.320000	0.705215
988	0.320000	0.687053
989	0.320000	1.582144
990	0.320000	0.484715
991	0.320000	2.034097
992	1.920000	3.227917
993	0.960000	1.369255
994	1.280000	1.973123
995	2.240000	3.248229
996	0.320000	0.515120
997	0.640000	1.002456
998	0.320000	2.330546
999	0.960000	2.344713
1000	1.600000	2.167657
1001	0.640000	1.386834
1002	1.280000	1.557531
1003	0.000000	0.794084
1004	0.640000	1.095161
1005	1.280000	1.780774
1006	1.280000	1.586221
1007	1.600000	3.043139
1008	1.920000	3.151335
1009	1.920000	3.603694
1010	0.640000	0.966985
1011	0.640000	0.898801
1012	1.600000	2.423947
1013	1.920000	2.665011
1014	0.640000	1.200858
1015	1.280000	2.164909
1016	0.320000	1.079225
1017	1.280000	2.268429
1018	0.320000	1.823368
1019	0.320000	0.534024
1020	0.320000	2.463137
1021	0.320000	1.300708
1022	0.960000	1.991907
1023	0.320000	0.793767
1024	1.600000	2.245838
1025	0.640000	1.117544
1026	0.000000	0.226114
1027	0.320000	0.825086
1028	0.640000	0.852255
1029	1.600000	2.312682
1030	0.640000	0.834413
1031	0.960000	1.630133
1032	0.640000	1.159240
1033	0.320000	0.732034
1034	0.320000	0.376961
1035	0.320000	0.794459
1036	0.320000	1.308309
1037	0.000000	0.088169
1038	0.960000	1.661396
1039	0.320000	0.833017
1040	0.640000	0.952229
1041	1.600000	3.020063
1042	0.320000	0.613142
1043	0.640000	1.112739
1044	0.000000	0.462232
1045	1.600000	2.520447
1046	4.480000	6.141781
1047	0.000000	0.483244
1048	0.960000	1.765028
1049	0.640000	1.462977
1050	0.320000	0.687053
1051	0.640000	0.898857
1052	0.960000	1.509732
1053	0.640000	0.881849
1054	0.640000	1.316521
1055	0.320000	0.661368
1056	1.280000	2.058356
1057	0.000000	1.914569
1058	2.560000	3.028804
1059	0.320000	1.387583
1060	1.280000	1.923179
