No.	Z Error(mm)	3D Error
682	0.320000	2.232726
683	0.640000	1.462570
684	2.240000	2.809337
685	3.840000	4.931053
686	2.240000	2.779010
687	5.120000	6.174733
688	0.320000	1.884613
689	0.320000	2.453067
690	0.320000	0.467724
691	2.880000	3.528284
692	0.640000	1.823019
693	0.640000	1.551414
694	0.000000	0.899374
695	1.600000	2.462096
696	1.600000	1.984129
697	1.600000	2.855749
698	1.920000	2.408247
699	2.560000	3.521710
700	4.160000	5.298262
701	1.920000	2.442459
702	0.320000	1.418144
703	2.560000	3.240323
704	1.920000	2.789402
705	0.960000	1.155405
706	2.240000	2.630262
707	0.000000	0.784833
708	0.000000	1.154617
709	0.960000	1.588395
710	2.240000	2.908210
711	1.600000	1.883506
712	1.280000	2.397869
713	0.000000	1.632952
714	1.280000	1.715279
715	2.240000	3.185434
716	2.880000	3.730082
717	0.960000	1.901898
718	0.320000	0.444424
719	1.280000	2.231355
720	0.320000	0.914644
721	1.600000	2.008842
722	0.960000	1.224005
723	0.320000	0.868688
724	0.640000	0.959752
725	0.000000	0.515928
726	0.320000	0.897112
727	0.320000	1.225751
728	0.000000	0.944811
729	0.960000	1.087907
730	0.320000	0.965714
731	0.960000	1.133374
732	0.640000	1.122882
733	1.280000	2.192754
734	1.920000	2.193349
735	0.640000	1.309639
736	0.000000	0.654346
737	0.960000	1.220103
738	0.960000	1.372845
739	0.320000	0.808615
740	0.960000	1.639614
741	0.640000	0.909895
742	1.280000	2.287787
743	2.880000	3.497221
744	0.640000	0.808453
745	0.640000	1.732321
746	0.960000	1.420927
747	1.600000	1.773571
748	0.960000	1.349791
749	2.880000	3.283021
750	1.280000	2.682665
751	1.920000	2.601777
752	1.280000	1.796815
753	0.640000	1.683885
754	3.200000	3.533504
755	0.960000	1.224213
756	0.320000	1.930929
757	0.320000	0.402158
758	0.320000	0.701667
759	0.000000	0.161388
760	0.000000	1.043016
761	1.600000	2.399405
762	1.280000	1.810205
763	1.600000	2.510864
764	0.320000	1.377775
765	1.280000	2.241121
766	0.000000	0.564304
767	1.280000	1.756720
768	0.960000	2.961859
769	0.960000	1.733791
770	1.280000	2.163534
771	0.320000	0.456068
772	1.280000	2.143273
773	1.600000	2.258914
774	0.320000	0.792544
775	0.960000	1.375124
776	0.640000	1.932106
777	0.640000	2.214651
