No.	Z Error(mm)	3D Error
663	0.320000	0.580512
664	0.000000	0.421572
665	0.640000	1.914582
666	0.000000	0.523716
667	0.960000	1.206003
668	0.640000	1.290302
669	0.000000	0.902469
670	0.320000	1.876682
671	0.640000	1.145143
672	0.320000	1.506124
673	0.960000	1.131004
674	0.320000	0.991914
675	0.320000	1.863261
676	0.320000	0.907176
677	0.320000	1.377087
678	0.640000	0.951085
679	1.280000	2.727716
680	0.320000	1.120213
681	0.320000	1.666532
682	0.000000	0.779342
683	0.000000	0.819572
684	0.640000	1.707429
685	0.640000	3.167147
686	0.640000	2.354703
687	0.000000	0.754376
688	0.640000	0.909985
689	0.320000	3.078178
690	0.320000	0.604312
691	0.000000	0.071200
692	0.320000	1.775076
693	0.320000	2.249393
694	0.000000	1.737772
695	0.320000	1.794132
696	0.000000	1.436850
697	0.000000	1.026598
698	0.000000	2.091512
699	0.640000	1.616892
700	0.000000	1.328182
701	0.320000	1.854028
702	0.000000	0.340142
703	0.000000	1.628238
704	0.320000	0.821581
705	0.320000	1.037461
706	1.280000	1.679396
707	1.920000	2.542669
708	0.320000	0.823140
709	1.280000	1.592497
710	1.920000	2.192104
711	0.000000	0.232131
712	2.560000	3.155146
713	0.960000	1.284730
714	0.320000	1.151940
715	0.000000	1.384686
716	0.320000	0.516192
717	0.320000	1.506825
718	0.000000	0.420410
719	0.640000	1.337332
720	2.240000	3.029727
721	1.280000	1.482643
722	0.640000	1.517739
723	0.320000	0.468340
724	0.640000	0.776036
725	1.280000	2.119657
726	0.960000	1.643057
727	0.640000	1.044693
728	0.320000	0.889727
729	1.600000	2.157307
730	1.280000	3.451628
731	1.600000	2.430383
732	0.960000	1.440436
733	0.000000	0.038310
734	0.000000	2.196001
735	0.960000	1.108302
736	0.320000	1.007926
737	1.280000	3.061330
738	0.960000	1.514240
739	0.000000	1.113571
740	2.240000	3.288111
741	0.960000	1.334163
742	0.960000	1.242878
743	0.320000	2.696130
744	1.920000	9.213105
745	1.600000	2.145425
746	1.280000	1.527139
747	3.840000	11.617747
748	0.000000	0.772449
749	0.960000	1.279367
750	3.200000	3.874167
751	0.320000	1.459437
752	1.920000	2.077239
753	0.000000	1.111380
754	0.000000	0.158667
755	0.320000	1.032603
756	0.320000	1.442559
757	0.960000	1.634714
758	0.000000	1.343838
759	0.640000	2.559473
760	0.960000	2.399334
761	0.000000	0.559149
762	0.000000	0.876419
763	0.000000	0.388328
764	0.000000	0.804868
765	0.000000	0.763561
766	0.320000	1.816658
767	0.640000	2.172475
768	0.320000	1.346826
769	0.640000	2.099107
770	0.640000	1.798510
771	0.000000	1.252324
772	0.960000	2.885356
773	0.320000	1.550900
774	0.640000	1.619306
775	0.320000	1.490360
776	0.640000	1.823716
777	0.320000	1.164157
778	0.960000	1.979497
779	0.320000	0.840412
780	0.000000	0.387198
781	0.320000	0.636586
782	0.000000	1.627002
783	0.320000	0.659370
784	3.200000	10.525020
785	0.000000	0.760983
786	0.320000	1.047867
787	1.920000	3.590121
788	3.200000	5.640348
789	1.600000	3.960823
790	2.240000	5.530624
791	1.280000	2.048530
792	0.640000	1.338498
793	0.000000	2.329211
794	0.960000	2.102498
795	0.640000	1.969173
796	0.320000	1.253808
797	0.960000	2.776267
798	0.960000	1.865389
799	0.320000	1.169273
800	0.640000	5.257032
801	1.280000	2.887348
802	0.000000	5.052883
803	1.280000	2.725556
804	0.320000	0.989873
805	0.640000	0.921954
806	0.320000	0.677577
807	0.960000	2.687884
808	1.600000	3.943549
809	0.320000	1.837305
810	1.600000	3.913857
811	1.280000	4.023404
812	0.960000	2.730640
813	0.000000	1.528261
814	1.280000	5.484892
815	0.000000	1.668543
816	1.920000	4.251024
817	0.320000	3.816501
818	3.200000	6.217686
819	0.960000	2.639727
820	0.320000	3.551743
821	0.640000	1.999912
822	0.960000	2.987875
823	0.960000	5.546731
824	0.640000	3.728253
825	1.280000	3.057006
826	0.320000	2.348366
827	0.320000	1.947987
828	0.000000	0.588643
829	0.640000	4.016046
830	0.960000	3.764715
831	1.600000	3.584772
832	2.560000	3.423433
833	0.960000	2.300638
834	1.280000	3.628975
835	0.960000	2.480357
836	1.600000	4.032278
837	0.320000	2.703149
838	3.200000	5.716157
839	0.000000	1.409159
840	0.320000	0.738804
841	0.320000	1.367168
842	1.280000	1.513817
843	0.320000	4.246011
844	0.640000	1.489547
845	0.000000	1.442862
846	0.000000	1.621849
847	0.320000	0.671131
848	0.320000	1.632074
849	0.640000	1.533823
850	0.320000	1.025601
851	0.320000	0.899643
852	0.320000	0.828761
853	0.000000	1.463624
854	0.320000	0.601536
855	0.320000	1.943927
856	0.640000	1.437452
857	0.320000	1.563118
858	1.280000	2.519027
859	0.000000	1.090871
860	0.320000	1.928212
861	1.280000	3.129582
862	0.640000	2.786398
863	0.320000	0.995339
864	0.000000	1.960281
865	0.320000	0.878598
866	0.320000	1.872685
867	1.280000	2.414606
868	0.640000	1.904190
869	0.320000	0.953359
870	0.640000	1.662014
871	0.960000	2.746107
872	1.280000	4.813992
873	0.320000	1.184618
874	0.320000	2.582099
875	0.000000	1.206505
876	0.000000	0.623205
877	0.320000	2.867353
878	0.000000	0.584491
879	0.000000	0.732124
880	0.640000	1.720559
881	0.000000	0.067742
882	0.000000	2.842317
883	0.640000	2.295487
884	0.000000	1.598726
885	0.320000	0.858578
886	0.000000	1.442963
887	0.000000	0.507889
888	0.320000	0.946154
889	0.000000	1.051157
890	0.000000	2.129404
891	0.000000	0.190509
892	2.240000	9.292460
893	0.000000	0.397365
894	0.320000	0.668042
895	0.320000	2.240075
896	0.320000	2.177017
897	1.920000	20.520151
898	0.320000	1.957288
899	0.000000	0.169636
900	0.000000	2.275157
901	0.320000	0.677577
902	0.000000	0.503976
903	0.000000	0.829970
904	0.960000	2.265413
905	0.320000	1.396216
906	0.320000	1.834793
907	0.320000	1.092094
908	0.640000	0.785821
909	0.640000	0.813931
910	0.640000	1.308829
911	0.640000	1.020093
912	0.320000	1.312138
913	0.000000	0.717007
914	0.960000	1.495877
915	0.320000	1.373220
916	0.960000	1.514430
917	1.280000	1.589443
918	0.320000	0.946581
919	0.320000	0.364934
920	0.000000	0.815906
921	0.640000	2.128780
922	1.920000	2.301498
923	0.640000	1.728781
924	0.960000	2.596277
925	0.960000	1.578327
926	0.320000	0.969555
927	0.960000	1.526217
928	0.320000	0.542366
929	0.000000	0.536770
930	0.320000	1.094901
931	0.960000	1.424213
932	0.640000	1.318523
933	0.320000	0.539474
934	0.960000	2.383737
935	0.960000	1.547191
936	0.000000	0.406978
937	0.000000	0.731390
938	2.240000	2.920884
939	0.320000	0.631592
940	0.320000	1.228877
941	0.000000	0.254375
942	0.000000	0.586543
943	0.640000	1.400217
944	0.320000	0.976852
945	1.280000	2.216415
946	0.640000	1.103877
947	0.640000	1.601193
948	3.200000	3.843727
949	1.920000	2.948155
950	0.320000	1.517822
951	0.640000	1.389491
952	1.280000	1.800756
953	0.960000	2.060552
954	0.320000	0.461925
955	0.320000	0.905811
956	0.320000	0.878194
957	0.320000	0.711319
958	0.960000	1.541069
959	0.640000	1.091069
960	0.320000	0.881709
961	1.280000	2.164069
962	0.320000	1.182804
963	0.320000	1.695009
964	0.960000	1.691671
965	0.000000	0.690162
966	0.640000	1.516281
967	0.640000	1.906127
968	2.560000	3.567225
969	0.000000	1.334441
970	0.320000	0.979222
971	0.320000	1.151880
972	0.640000	1.212343
973	1.920000	2.552923
974	0.000000	2.967223
975	0.320000	0.638136
976	0.960000	1.345817
977	0.640000	0.980593
978	0.320000	0.580254
979	0.000000	1.483706
980	0.640000	1.079841
981	0.960000	1.675695
982	0.960000	1.401288
983	0.000000	0.717092
984	0.960000	1.481100
985	0.000000	0.762601
986	1.280000	2.153562
987	1.280000	1.661020
988	0.000000	0.427530
989	0.000000	0.473030
990	0.640000	1.262363
991	0.320000	0.731280
992	0.000000	2.205614
993	0.000000	1.095011
994	0.320000	1.448803
995	0.000000	0.659854
996	0.000000	0.541402
997	0.640000	0.932798
998	0.000000	0.414620
999	0.000000	1.106824
1000	0.640000	2.138529
1001	0.640000	1.654454
1002	0.000000	0.721408
1003	0.320000	1.032330
1004	0.320000	0.770591
1005	1.280000	2.187883
1006	0.640000	1.454283
1007	1.920000	3.016284
1008	0.640000	3.113292
1009	0.320000	1.983614
1010	0.640000	1.734896
1011	0.960000	3.313696
1012	0.320000	0.594683
1013	0.320000	1.804103
1014	0.320000	1.505908
1015	0.960000	1.760861
1016	0.000000	0.599083
1017	0.320000	0.944957
1018	0.320000	0.913206
1019	0.000000	0.926079
1020	0.640000	1.772969
1021	0.000000	0.677360
1022	0.960000	2.461423
1023	0.640000	2.067702
1024	0.320000	1.171106
1025	0.640000	3.304642
1026	0.320000	1.841687
1027	0.000000	1.097325
1028	0.640000	2.197863
1029	0.320000	1.032330
1030	0.000000	1.392608
1031	1.600000	4.302473
1032	0.320000	1.415558
1033	0.000000	4.250186
1034	0.320000	1.057205
1035	0.640000	1.592136
1036	0.320000	2.267893
1037	2.560000	8.379502
1038	0.000000	0.115334
1039	0.320000	0.467282
1040	0.000000	1.444602
1041	0.320000	1.736143
1042	0.320000	0.683904
1043	0.000000	2.343350
1044	0.000000	0.230053
1045	0.960000	2.023872
1046	0.000000	0.270633
1047	0.320000	0.661338
1048	0.320000	1.508241
1049	0.000000	0.332723
1050	0.000000	1.111380
1051	0.000000	1.320488
1052	0.640000	1.740367
1053	0.640000	2.254366
1054	0.000000	1.460417
1055	0.320000	2.243472
1056	0.640000	1.371378
1057	0.960000	3.433736
1058	0.000000	1.098121
1059	0.320000	1.565639
1060	0.320000	0.804182
